127.0.0.1 - - [06/Jun/2020:12:18:31 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/css/AdminLTE.min.css HTTP/1.1" 200 114027
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/css/multiple-select.min.css HTTP/1.1" 200 3055
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/css/angular-ui-notification.css HTTP/1.1" 200 1602
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/ngtrix//trix.css HTTP/1.1" 200 17708
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/lib/momentjs/moment.js HTTP/1.1" 200 151325
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/lib/sparklines/sparkline.min.js HTTP/1.1" 200 43251
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/lib/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/lib/jQuery/jquery-2.2.3.min.js HTTP/1.1" 200 85663
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/lib/adminlte/adminlte.min.js HTTP/1.1" 200 9935
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/lib/fastclick/fastclick.js HTTP/1.1" 200 26806
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/lib/flot/jquery.flot.resize.min.js HTTP/1.1" 200 2023
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/lib/flot/jquery.flot.categories.min.js HTTP/1.1" 200 2457
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/lib/datepicker/bootstrap-datepicker.js HTTP/1.1" 200 48509
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/lib/flot/jquery.flot.min.js HTTP/1.1" 200 52301
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/lib/flot/jquery.flot.pie.min.js HTTP/1.1" 200 12024
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/lib/boot-select/bootstrap-select.js HTTP/1.1" 200 70555
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/ngtrix/trix.js HTTP/1.1" 200 211778
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/assets/lib/jQuery/jquery-ui.min.js HTTP/1.1" 200 228088
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:45 +0530] "GET /usermanagement/app.bundle.js?f69bfb46c6ebaf9ab26b HTTP/1.1" 200 75558
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:46 +0530] "GET /usermanagement/vendor.bundle.js?f69bfb46c6ebaf9ab26b HTTP/1.1" 200 430050
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:46 +0530] "GET /usermanagement/assets/lib/datepicker/bootstrap-datepicker.js HTTP/1.1" 200 48509
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/user/details HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/lclog.html HTTP/1.1" 200 3549
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/lclog.html HTTP/1.1" 200 3549
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement//user/all HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/assets/img/axis-bank-logo.png HTTP/1.1" 200 8509
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/lclog.html HTTP/1.1" 200 3549
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/assets/lib/fonts/fontawesome-webfont.woff HTTP/1.1" 200 83588
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/lclog.html HTTP/1.1" 200 3549
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/js/jquery.min.js HTTP/1.1" 200 85593
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/js/jquery-val.js HTTP/1.1" 200 50278
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/js/pan.js HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/css/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:47 +0530] "GET /usermanagement/js/logger.js HTTP/1.1" 200 7430
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:48 +0530] "GET /usermanagement/assets/img/axis-bar.png HTTP/1.1" 200 32976
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:48 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:48 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:48 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.ttf HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:53 +0530] "GET /usermanagement/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 66624
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:53 +0530] "POST /usermanagement/auth/login HTTP/1.1" 401 92
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:58 +0530] "POST /usermanagement/auth/login HTTP/1.1" 200 258
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:25:59 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 591
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:02 +0530] "GET /usermanagement/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:02 +0530] "GET /usermanagement/css/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:03 +0530] "GET /usermanagement/css/bootstrap.min.css.map HTTP/1.1" 200 542194
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:10 +0530] "GET /usermanagement/lclog.html HTTP/1.1" 200 3549
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:10 +0530] "GET /usermanagement/js/jquery-val.js HTTP/1.1" 200 50278
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:10 +0530] "GET /usermanagement/js/pan.js HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:10 +0530] "GET /usermanagement/js/jquery.min.js HTTP/1.1" 200 85593
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:10 +0530] "GET /usermanagement/js/bootstrap.min.js HTTP/1.1" 200 37045
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:10 +0530] "GET /usermanagement/css/bootstrap.min.css HTTP/1.1" 200 138609
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:10 +0530] "GET /usermanagement/css/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:10 +0530] "GET /usermanagement/js/logger.js HTTP/1.1" 200 7430
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:11 +0530] "GET /usermanagement/assets/img/axis-bar.png HTTP/1.1" 200 32976
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:11 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:11 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:11 +0530] "GET /usermanagement/fonts/glyphicons-halflings-regular.ttf HTTP/1.1" 401 1034
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:16 +0530] "GET /usermanagement/css/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 66624
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:17 +0530] "POST /usermanagement/auth/login HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:18 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 678
127.0.0.1 - - [06/Jun/2020:12:26:23 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [06/Jun/2020:12:26:25 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 678
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:25 +0530] "GET /DirectDealing/api/customer/getLoggedInUserDetails HTTP/1.1" 200 1113
127.0.0.1 - - [06/Jun/2020:12:26:26 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:26 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=001 HTTP/1.1" 200 492
127.0.0.1 - - [06/Jun/2020:12:26:31 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:31 +0530] "GET /DirectDealing/api/dashboard/getPendingRequest HTTP/1.1" 200 699
127.0.0.1 - - [06/Jun/2020:12:26:33 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:33 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=001 HTTP/1.1" 200 492
127.0.0.1 - - [06/Jun/2020:12:26:37 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [06/Jun/2020:12:26:37 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:37 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=undefined HTTP/1.1" 200 492
127.0.0.1 - - [06/Jun/2020:12:26:38 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 678
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:38 +0530] "GET /DirectDealing/api/customer/getLoggedInUserDetails HTTP/1.1" 200 1113
127.0.0.1 - - [06/Jun/2020:12:26:43 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:43 +0530] "GET /DirectDealing/api/dashboard/getPendingRequest HTTP/1.1" 200 699
127.0.0.1 - - [06/Jun/2020:12:26:46 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:46 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=001 HTTP/1.1" 200 492
127.0.0.1 - - [06/Jun/2020:12:26:49 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:49 +0530] "GET /DirectDealing/api/dashboard/getPendingRequest HTTP/1.1" 200 699
127.0.0.1 - - [06/Jun/2020:12:26:51 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:51 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=001 HTTP/1.1" 200 492
127.0.0.1 - - [06/Jun/2020:12:26:54 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:54 +0530] "GET /DirectDealing/api/dashboard/getPendingRequest HTTP/1.1" 200 699
127.0.0.1 - - [06/Jun/2020:12:26:58 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:26:58 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 7964
127.0.0.1 - - [06/Jun/2020:12:27:05 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:05 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 7964
127.0.0.1 - - [06/Jun/2020:12:27:12 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:12 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 7964
127.0.0.1 - - [06/Jun/2020:12:27:17 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [06/Jun/2020:12:27:19 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 803
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:19 +0530] "GET /DirectDealing/api/customer/getLoggedInUserDetails HTTP/1.1" 200 1238
127.0.0.1 - - [06/Jun/2020:12:27:19 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:20 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 7964
127.0.0.1 - - [06/Jun/2020:12:27:22 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:22 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 7964
127.0.0.1 - - [06/Jun/2020:12:27:26 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [06/Jun/2020:12:27:26 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:26 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=undefined HTTP/1.1" 200 492
127.0.0.1 - - [06/Jun/2020:12:27:27 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 803
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:27 +0530] "GET /DirectDealing/api/customer/getLoggedInUserDetails HTTP/1.1" 200 1238
127.0.0.1 - - [06/Jun/2020:12:27:28 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:28 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 7964
127.0.0.1 - - [06/Jun/2020:12:27:29 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:29 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 7964
127.0.0.1 - - [06/Jun/2020:12:27:37 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:37 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=001 HTTP/1.1" 200 492
127.0.0.1 - - [06/Jun/2020:12:27:41 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [06/Jun/2020:12:27:42 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 678
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:42 +0530] "GET /DirectDealing/api/customer/getLoggedInUserDetails HTTP/1.1" 200 1113
127.0.0.1 - - [06/Jun/2020:12:27:43 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:43 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=001 HTTP/1.1" 200 492
127.0.0.1 - - [06/Jun/2020:12:27:48 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:48 +0530] "GET /DirectDealing/api/dashboard/getPendingRequest HTTP/1.1" 200 699
127.0.0.1 - - [06/Jun/2020:12:27:51 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:51 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=001 HTTP/1.1" 200 492
127.0.0.1 - - [06/Jun/2020:12:27:55 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:27:55 +0530] "GET /DirectDealing/api/dashboard/getPendingRequest HTTP/1.1" 200 699
127.0.0.1 - - [06/Jun/2020:12:28:03 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:28:03 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 7964
127.0.0.1 - - [06/Jun/2020:12:28:05 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:28:05 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 7964
127.0.0.1 - - [06/Jun/2020:12:28:49 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:28:49 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 7964
127.0.0.1 - - [06/Jun/2020:12:29:29 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:29:29 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=72 HTTP/1.1" 200 7964
127.0.0.1 - - [06/Jun/2020:12:29:40 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [06/Jun/2020:12:29:40 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:29:40 +0530] "GET /DirectDealing/api/dashboard/getPendingRequest HTTP/1.1" 200 699
127.0.0.1 - - [06/Jun/2020:12:29:41 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 678
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:29:41 +0530] "GET /DirectDealing/api/customer/getLoggedInUserDetails HTTP/1.1" 200 1113
127.0.0.1 - - [06/Jun/2020:12:29:42 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:29:42 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=001 HTTP/1.1" 200 492
127.0.0.1 - - [06/Jun/2020:12:29:51 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:29:51 +0530] "GET /DirectDealing/api/dashboard/getPendingRequest HTTP/1.1" 200 699
127.0.0.1 - - [06/Jun/2020:12:29:58 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [06/Jun/2020:12:29:58 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:29:58 +0530] "GET /DirectDealing/api/dashboard/getPendingRequest HTTP/1.1" 200 699
127.0.0.1 - - [06/Jun/2020:12:29:59 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 678
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:29:59 +0530] "GET /DirectDealing/api/customer/getLoggedInUserDetails HTTP/1.1" 200 1113
127.0.0.1 - - [06/Jun/2020:12:30:00 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:30:00 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=001 HTTP/1.1" 200 492
127.0.0.1 - - [06/Jun/2020:12:30:09 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [06/Jun/2020:12:30:10 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:30:10 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=undefined HTTP/1.1" 200 492
127.0.0.1 - - [06/Jun/2020:12:30:11 +0530] "GET /usermanagement/user/details HTTP/1.1" 200 678
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:30:11 +0530] "GET /DirectDealing/api/customer/getLoggedInUserDetails HTTP/1.1" 200 1113
127.0.0.1 - - [06/Jun/2020:12:33:45 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [06/Jun/2020:12:33:46 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
127.0.0.1 - - [06/Jun/2020:12:33:50 +0530] "GET /usermanagement/auth/validate HTTP/1.1" 200 71
0:0:0:0:0:0:0:1 - - [06/Jun/2020:12:33:50 +0530] "GET /DirectDealing/api/customer/getCustomerList?solId=undefined HTTP/1.1" 200 492
