127.0.0.1 - - [03/Apr/2020:16:26:16 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:07 +0530] "GET /DealConsolidationPlatform/loginPage.html HTTP/1.1" 200 8601
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:08 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:08 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 146011
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:08 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/pan.js HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:08 +0530] "GET /DealConsolidationPlatform/user-mgmt/img/axis-bar.png HTTP/1.1" 200 32976
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:08 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/jquery-val.js HTTP/1.1" 200 50278
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:08 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:08 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/jQuery/jquery.min.js HTTP/1.1" 200 85596
127.0.0.1 - - [03/Apr/2020:16:27:08 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 404 1043
127.0.0.1 - - [03/Apr/2020:16:27:08 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 404 1043
127.0.0.1 - - [03/Apr/2020:16:27:08 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:08 +0530] "GET /IPA/api/getAllCheckersId?userRole=ipa_checker HTTP/1.1" 401 1030
127.0.0.1 - - [03/Apr/2020:16:27:08 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:08 +0530] "GET /IPA/api/getUserDetails HTTP/1.1" 401 1030
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:08 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:15 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 66624
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:16 +0530] "POST /DealConsolidationPlatform/login HTTP/1.1" 200 309
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:16 +0530] "GET /DealConsolidationPlatform/api/users/getUserDetails HTTP/1.1" 200 5987
127.0.0.1 - - [03/Apr/2020:16:27:19 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 200 79
127.0.0.1 - - [03/Apr/2020:16:27:19 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 200 79
127.0.0.1 - - [03/Apr/2020:16:27:20 +0530] "GET /DealConsolidationPlatform/api/users/getUserDetails HTTP/1.1" 200 5987
127.0.0.1 - - [03/Apr/2020:16:27:20 +0530] "GET /DealConsolidationPlatform/api/users/getAllUsersId?userRole=ipa_checker HTTP/1.1" 200 26969
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:20 +0530] "GET /IPA/api/getUserDetails HTTP/1.1" 200 5987
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:27:20 +0530] "GET /IPA/api/getAllCheckersId?userRole=ipa_checker HTTP/1.1" 200 26969
127.0.0.1 - - [03/Apr/2020:16:36:39 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 200 79
127.0.0.1 - - [03/Apr/2020:16:36:39 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 200 79
127.0.0.1 - - [03/Apr/2020:16:36:39 +0530] "GET /DealConsolidationPlatform/api/users/getUserDetails HTTP/1.1" 200 5987
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:36:39 +0530] "GET /IPA/api/getUserDetails HTTP/1.1" 200 5987
127.0.0.1 - - [03/Apr/2020:16:36:39 +0530] "GET /DealConsolidationPlatform/api/users/getAllUsersId?userRole=ipa_checker HTTP/1.1" 200 26969
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:36:39 +0530] "GET /IPA/api/getAllCheckersId?userRole=ipa_checker HTTP/1.1" 200 26969
127.0.0.1 - - [03/Apr/2020:16:45:39 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:45:41 +0530] "GET /IPA/api/viewAllCustomer?customerId=&pageNumber=1&pageSize=10 HTTP/1.1" 200 18622
127.0.0.1 - - [03/Apr/2020:16:54:06 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 200 79
127.0.0.1 - - [03/Apr/2020:16:54:06 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:54:06 +0530] "GET /IPA/api/getAgencyName HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:54:06 +0530] "GET /IPA/api/getCreditRating HTTP/1.1" 200 189
127.0.0.1 - - [03/Apr/2020:16:54:19 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 200 79
127.0.0.1 - - [03/Apr/2020:16:54:19 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:54:19 +0530] "GET /IPA/api/getIndustryType HTTP/1.1" 200 827
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:54:19 +0530] "GET /IPA/api/getIssuerCategory HTTP/1.1" 200 1552
127.0.0.1 - - [03/Apr/2020:16:54:47 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 200 79
127.0.0.1 - - [03/Apr/2020:16:54:47 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:54:47 +0530] "GET /IPA/api/getCreditRating HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:54:47 +0530] "GET /IPA/api/getAgencyName HTTP/1.1" 200 177
127.0.0.1 - - [03/Apr/2020:16:57:04 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 200 79
127.0.0.1 - - [03/Apr/2020:16:57:04 +0530] "GET /DealConsolidationPlatform/api/users/getUserDetails HTTP/1.1" 200 5987
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:57:05 +0530] "GET /IPA/api/benpos/all?lastRecordId=0 HTTP/1.1" 200 164
127.0.0.1 - - [03/Apr/2020:16:57:27 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 404 1043
127.0.0.1 - - [03/Apr/2020:16:57:27 +0530] "GET /DealConsolidationPlatform/api/validate HTTP/1.1" 404 1043
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:57:27 +0530] "GET /IPA/api/getUserDetails HTTP/1.1" 401 1030
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:57:27 +0530] "GET /DealConsolidationPlatform/loginPage.html HTTP/1.1" 200 8601
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:57:27 +0530] "GET /DealConsolidationPlatform/loginPage.html HTTP/1.1" 200 8601
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:57:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/plugins/jQuery/jquery.min.js HTTP/1.1" 200 85596
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:57:27 +0530] "GET /DealConsolidationPlatform/user-mgmt/components/font-awesome/css/font-awesome.css HTTP/1.1" 200 31002
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:57:28 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 146011
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:57:28 +0530] "GET /DealConsolidationPlatform/user-mgmt/img/axis-bar.png HTTP/1.1" 200 32976
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:57:28 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/jquery-val.js HTTP/1.1" 200 50278
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:57:28 +0530] "GET /DealConsolidationPlatform/user-mgmt/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 37051
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:57:28 +0530] "GET /DealConsolidationPlatform/user-mgmt/lib/pan.js HTTP/1.1" 200 13247
0:0:0:0:0:0:0:1 - - [03/Apr/2020:16:57:31 +0530] "POST /DealConsolidationPlatform/login HTTP/1.1" 200 304
